conference,session_id,n_meetings,similarity_method,n_chunks_sum,n_moves_sum,funded_rate,any_funded,n_teams,num_funded_teams,outcome_source,n_moves,weighted_ldi,mean_nonzero_weight,forelink_weight_mean,backlink_weight_mean,cross_speaker_weight_ratio,late_minus_early_backlink,forelink_entropy,backlink_entropy,horizon_entropy,overall_link_entropy
2021MZT,2021_09_30_MZT_S5,1,lsa,6.0,126.0,1.0,1.0,1.0,1.0,chunk_registry_v1,126.0,0.5845724292181133,0.1435791931412909,0.5845724292181131,0.5845724292181131,0.7737180394394425,0.7323846094967436,9.0383921344654,8.771249418051843,8.690877294591877,26.50051884710912
2021MZT,2021_09_30_MZT_S6,1,lsa,7.0,140.0,1.0,1.0,1.0,1.0,chunk_registry_v1,140.0,1.0975556654254446,0.1655795184909075,1.0975556654254446,1.0975556654254446,0.7129649996449988,1.5074928114744468,15.24466825286569,15.156761596798384,13.746571740370204,44.14800159003428
2021MZT,2021_09_30_MZT_S7,2,lsa,16.0,329.0,0.625,1.0,8.0,5.0,chunk_registry_v1,164.8419452887538,1.634571816700286,0.19160503278767446,1.6345718167002856,1.6345718167002856,0.7946783398450344,2.136066119848691,22.23023290221936,21.21027557885783,22.231132303016505,65.6716407840937
2021MZT,2021_10_01_MZT_S1,1,lsa,7.0,129.0,0.0,0.0,2.0,0.0,chunk_registry_v1,129.0,0.966162198472812,0.181419102770004,0.966162198472812,0.9661621984728118,0.7465219182052149,1.4640757515823573,13.65245858663845,13.400173564016743,14.91673508702007,41.969367237675264
2021MZT,2021_10_01_MZT_S10,1,lsa,7.0,161.0,,,,,unmatched,161.0,1.4238515727737986,0.1971110087846789,1.4238515727737988,1.4238515727737986,0.6767663484795808,2.2217647455427465,18.99419911025333,18.44343258913546,20.163504376642063,57.601136076030855
2021MZT,2021_10_01_MZT_S11,1,lsa,7.0,149.0,1.0,1.0,2.0,2.0,chunk_registry_v1,149.0,1.149698465984016,0.1760586551198544,1.149698465984016,1.149698465984016,0.7153974583179334,1.6709878249356247,16.135204180793682,15.845769392160852,15.558426194079695,47.539399767034226
2021MZT,2021_10_01_MZT_S12,1,lsa,7.0,79.0,,,,,unmatched,79.0,0.470449911320057,0.2099748191767486,0.47044991132005703,0.47044991132005703,0.7992634274120946,0.6250960595516473,5.885770496475642,6.087888247431816,7.404019691870885,19.377678435778343
2021MZT,2021_10_01_MZT_S13,2,lsa,14.0,257.0,,,,,unmatched,129.06225680933852,1.0546865906934886,0.1651553772121694,1.0546865906934886,1.0546865906934886,0.7665544313273827,1.3576516382296582,15.297239779050551,14.637568233340378,14.073176652816374,44.0079846652073
2021MZT,2021_10_01_MZT_S2,1,lsa,8.0,171.0,0.0,0.0,1.0,0.0,chunk_registry_v1,171.0,1.4935780328455754,0.1834783359314607,1.4935780328455757,1.4935780328455757,0.6957765357733215,1.8809407791622095,20.159121420941386,20.89753608781674,20.8756087466364,61.93226625539453
2021MZT,2021_10_01_MZT_S3,1,lsa,10.0,140.0,0.6666666666666666,1.0,3.0,2.0,chunk_registry_v1,140.0,1.1178572255719614,0.1727373196248064,1.1178572255719612,1.1178572255719612,0.7729603328593375,1.4150948996358164,15.13107235723046,15.507800917469604,14.552528251019009,45.191401525719066
2021MZT,2021_10_01_MZT_S4,1,lsa,10.0,169.0,0.5,1.0,2.0,1.0,chunk_registry_v1,169.0,1.5022584528784932,0.171425846412198,1.5022584528784932,1.5022584528784932,0.7635120238469726,1.959257356354545,21.8342617227925,19.704103724602422,19.649952113169117,61.188317560564045
2021MZT,2021_10_01_MZT_S5,1,lsa,10.0,190.0,0.5,1.0,2.0,1.0,chunk_registry_v1,190.0,1.6458988340879597,0.1721082985562533,1.64589883408796,1.64589883408796,0.8026261320898257,2.070161598780307,22.181942596063763,23.659887650916033,23.372521603490327,69.21435185047012
2021MZT,2021_10_01_MZT_S6,2,lsa,16.0,335.0,,,,,unmatched,168.75522388059701,1.2142403078082347,0.1773372513472252,1.2142403078082347,1.2142403078082347,0.7093208300799757,1.8750060823207062,18.759287449951014,16.577722920598458,16.74515460778891,52.08216497833839
2021MZT,2021_10_01_MZT_S7,1,lsa,7.0,141.0,1.0,1.0,1.0,1.0,chunk_registry_v1,141.0,1.2038078517831987,0.1779212862698438,1.2038078517831987,1.2038078517831992,0.7607524482782505,1.7225574872164104,16.707761721862155,16.444608602722706,15.250582035749972,48.40295236033484
2021MZT,2021_10_01_MZT_S8,1,lsa,7.0,141.0,0.0,0.0,1.0,0.0,chunk_registry_v1,141.0,1.0405643007889749,0.1774118094452786,1.0405643007889749,1.0405643007889749,0.7285651656284133,1.4490826975883524,15.131072359786698,13.47454204404662,16.30164539480779,44.90725979864111
2021MZT,2021_10_01_MZT_S9,1,lsa,7.0,136.0,,0.0,0.0,0.0,chunk_registry_v1,136.0,1.1144091192852374,0.1738069268610003,1.1144091192852374,1.1144091192852374,0.7987329928695824,1.3280917892158155,15.666383410966134,15.354084462832398,15.466633656918448,46.487101530716984
2021NES,2021_11_04_NES_S1,1,lsa,10.0,171.0,0.5,1.0,2.0,,entropy_with_outcomes,171.0,1.4543786488377424,0.1790487753428754,1.4543786488377424,1.4543786488377426,0.8459125802123545,1.7929785260234712,19.558878266437052,19.639701608992684,20.076108435974376,59.274688311404105
2021NES,2021_11_04_NES_S2,1,lsa,6.0,142.0,0.0,0.0,2.0,,entropy_with_outcomes,142.0,0.8910279719658707,0.1552465914345443,0.8910279719658707,0.8910279719658706,0.7486717702811849,1.1645018616260436,13.567526620494023,12.308995116964736,12.539224994779804,38.41574673223856
2021NES,2021_11_04_NES_S3,1,lsa,8.0,161.0,0.5,1.0,2.0,,entropy_with_outcomes,161.0,1.498935407210897,0.1869315263833884,1.498935407210897,1.498935407210897,0.7119118605624707,2.101175317629166,21.865730303482437,19.661554982254508,20.47970913649448,62.006994422231415
2021NES,2021_11_04_NES_S4,1,lsa,7.0,167.0,,,,,unmatched,167.0,1.3265788954659872,0.1697614371975631,1.326578895465987,1.326578895465987,0.7111003169786865,1.758701805419313,19.96763257077109,18.40036871427276,18.0781813481587,56.44618263320255
2021NES,2021_11_04_NES_S5,1,lsa,8.0,145.0,0.3333333333333333,1.0,3.0,,entropy_with_outcomes,145.0,1.2083739553975004,0.1610424848645565,1.2083739553975004,1.2083739553975004,0.7981425534640324,1.446229086403275,17.265192775295645,16.364142465172897,16.08743351668785,49.71676875715639
2021NES,2021_11_04_NES_S6,1,lsa,4.0,94.0,1.0,1.0,1.0,,entropy_with_outcomes,94.0,0.8054181729788861,0.3249326534764605,0.8054181729788861,0.8054181729788861,0.5362142587755113,1.63274144228239,11.200938401424857,9.27245852766414,10.33977444097585,30.813171370064843
2021NES,2021_11_05_NES_S1,1,lsa,12.0,295.0,0.25,1.0,4.0,,entropy_with_outcomes,295.0,3.44961123702312,0.1938352980803467,3.4496112370231207,3.44961123702312,0.846720020371672,4.515272178138555,45.896328024027326,44.09745444115052,46.25277180731496,136.2465542724928
2021NES,2021_11_05_NES_S10,1,lsa,6.0,167.0,1.0,1.0,1.0,,entropy_with_outcomes,167.0,1.334464731914689,0.2025960092997755,1.334464731914689,1.3344647319146885,0.7485220717451122,1.5220269482870856,19.076542756878204,19.88081087688693,17.719576651868675,56.676930285633816
2021NES,2021_11_05_NES_S11,1,lsa,8.0,158.0,1.0,1.0,1.0,,entropy_with_outcomes,158.0,1.4024304591639376,0.1948847955566421,1.4024304591639376,1.4024304591639376,0.6753217729696166,1.8289110638477089,20.0777051340902,18.634896022201406,18.88817202370281,57.60077317999441
2021NES,2021_11_05_NES_S12,1,lsa,7.0,148.0,,,,,unmatched,148.0,0.9131341370791298,0.1757397298929924,0.9131341370791296,0.9131341370791298,0.7741908827815809,1.136994520022164,13.26280926252374,13.512489999861266,13.287310169655838,40.06260943204085
2021NES,2021_11_05_NES_S2,1,lsa,8.0,133.0,0.0,0.0,1.0,,entropy_with_outcomes,133.0,1.077521245877198,0.1851554595628776,1.0775212458771977,1.077521245877198,0.8564874026617082,1.2166168121776633,15.509908957381125,17.376153560485868,13.922147600294096,46.808210118161085
2021NES,2021_11_05_NES_S3,1,lsa,11.0,171.0,0.0,0.0,4.0,,entropy_with_outcomes,171.0,1.3495077154831443,0.1765614532116432,1.3495077154831447,1.3495077154831443,0.7637023760053028,1.8692881101921897,18.623466684964217,18.7495662925754,19.163579931779484,56.5366129093191
2021NES,2021_11_05_NES_S4,1,lsa,12.0,198.0,1.0,1.0,1.0,,entropy_with_outcomes,198.0,2.054742062527956,0.19046766309950153,2.054742062527956,2.054742062527956,0.8105356718207928,2.674107578262437,26.599524214914187,27.10205795816048,27.639528287544906,81.34111046061957
2021NES,2021_11_05_NES_S5,1,lsa,12.0,235.0,0.6666666666666666,1.0,3.0,,entropy_with_outcomes,235.0,2.028761294493144,0.1703927463209038,2.028761294493144,2.028761294493144,0.8131405986764726,2.711439464006662,28.125674038115218,29.019367593930244,28.39519243883778,85.54023407088324
2021NES,2021_11_05_NES_S6,1,lsa,12.0,224.0,0.25,1.0,4.0,,entropy_with_outcomes,224.0,1.7567534815841817,0.1830291999417938,1.7567534815841817,1.756753481584182,0.8155067467537419,2.412497693322494,26.269985627380414,23.941672838855023,24.057703929828953,74.2693623960644
2021NES,2021_11_05_NES_S7,1,lsa,7.0,252.0,0.0,0.0,1.0,,entropy_with_outcomes,252.0,2.0981142195941276,0.2063718904518814,2.0981142195941276,2.0981142195941276,0.792297405780446,3.4096708761715373,32.12546154476985,27.43565263252606,29.359708905294916,88.92082308259083
2021NES,2021_11_05_NES_S8,1,lsa,8.0,169.0,,,,,unmatched,169.0,1.3120140192524876,0.1871142356571058,1.3120140192524878,1.3120140192524878,0.6921285341612771,1.7435308406797592,19.19686852596439,17.380316206326082,17.75754849909003,54.33473323138051
2021NES,2021_11_05_NES_S9,1,lsa,7.0,185.0,0.0,0.0,1.0,,entropy_with_outcomes,185.0,1.3243792022830858,0.1758866851560451,1.3243792022830858,1.324379202283086,0.7646661731606749,1.6882263872044798,19.637745862420996,19.53533824708632,18.865962383394297,58.03904649290162
2021SLU,2021_06_10_SLU_S1,1,lsa,8.0,180.0,0.3333333333333333,1.0,3.0,1.0,chunk_registry_v1,180.0,1.719262727992882,0.1673700870950344,1.719262727992882,1.7192627279928818,0.7425263376062147,2.2319313928980877,23.707748753623708,22.9813815033254,23.673866194647932,70.36299645159704
2021SLU,2021_06_10_SLU_S2,1,lsa,8.0,144.0,0.5,1.0,2.0,1.0,chunk_registry_v1,144.0,1.3851271415270583,0.1576745520789695,1.3851271415270583,1.3851271415270587,0.7144176971229917,1.7274816081960078,19.11185035358483,18.28207201353724,17.651857744000477,55.04578011112255
2021SLU,2021_06_10_SLU_S3,1,lsa,8.0,130.0,0.0,0.0,1.0,0.0,chunk_registry_v1,130.0,1.1401491792933791,0.1611080362044992,1.1401491792933791,1.1401491792933791,0.7951049727731906,1.5496327511523,15.888713174752915,15.587974716478532,15.245159870479313,46.72184776171076
2021SLU,2021_06_10_SLU_S4,1,lsa,7.0,204.0,1.0,1.0,2.0,2.0,chunk_registry_v1,204.0,1.5820602500822687,0.1729583553144602,1.5820602500822687,1.5820602500822687,0.7752495956421842,2.1341163853648237,23.390309361285663,21.259607219332423,21.428918889587063,66.07883547020515
2021SLU,2021_06_10_SLU_S5,1,lsa,7.0,134.0,0.5,1.0,2.0,1.0,chunk_registry_v1,134.0,0.9728444128939048,0.1605432898125409,0.9728444128939048,0.9728444128939048,0.6827629863822074,1.548290551352176,13.912653136034296,12.331660656919375,13.009889320353212,39.254203113306886
2021SLU,2021_06_10_SLU_S6,1,lsa,8.0,190.0,0.0,0.0,2.0,0.0,chunk_registry_v1,190.0,1.7182436543654669,0.1756139291712957,1.7182436543654669,1.7182436543654669,0.7701468585563581,2.6008552348404397,23.543857693206107,23.499786384743338,24.95898779555405,72.0026318735035
2021SLU,2021_06_10_SLU_S7,1,lsa,8.0,142.0,,0.0,0.0,0.0,chunk_registry_v1,142.0,0.8424724680993458,0.2020795447130187,0.842472468099346,0.842472468099346,0.7925518230632793,1.1518106335233589,14.621745491256533,10.647500593246638,11.385612616074098,36.65485870057727
2021SLU,2021_06_11_SLU_S1,1,lsa,8.0,208.0,0.3333333333333333,1.0,3.0,1.0,chunk_registry_v1,208.0,1.8995177047585072,0.171484237235143,1.8995177047585077,1.8995177047585077,0.7838325894705205,2.458017866551181,26.246072367267917,27.104047037836317,28.569235467466026,81.91935487257027
2021SLU,2021_06_11_SLU_S10,1,lsa,8.0,205.0,0.0,0.0,1.0,0.0,chunk_registry_v1,205.0,1.7749987307524615,0.16948054951292707,1.7749987307524615,1.7749987307524615,0.8337723086034957,1.9270972089224363,24.36880792498774,25.792526353642995,23.431211585282632,73.59254586391336
2021SLU,2021_06_11_SLU_S11,1,lsa,8.0,192.0,0.5,1.0,2.0,1.0,chunk_registry_v1,192.0,1.8752557065206308,0.1845459229379606,1.8752557065206308,1.8752557065206308,0.7933777220433972,2.4648163653155866,25.34808584674698,24.44534705795971,24.472480599385744,74.26591350409244
2021SLU,2021_06_11_SLU_S12,1,lsa,8.0,191.0,0.0,0.0,1.0,0.0,chunk_registry_v1,191.0,1.7845372971318447,0.17301859073714831,1.7845372971318447,1.7845372971318447,0.7142874474654092,2.4659496208630545,24.311372984768173,25.172303701241074,23.557646426632314,73.04132311264155
2021SLU,2021_06_11_SLU_S13,1,lsa,8.0,195.0,0.0,0.0,2.0,0.0,chunk_registry_v1,195.0,1.5503457037428103,0.1859270677920344,1.5503457037428106,1.5503457037428106,0.8014240202595999,2.0757076459218156,21.984784696923246,21.21735492430998,20.272716635158567,63.47485625639179
2021SLU,2021_06_11_SLU_S2,1,lsa,8.0,152.0,,0.0,0.0,0.0,chunk_registry_v1,152.0,1.2651539632588935,0.1836708714568785,1.2651539632588935,1.2651539632588935,0.7689330803581668,1.7584763511850958,18.54837897303114,17.722429555704153,16.55047735348076,52.82128588221605
2021SLU,2021_06_11_SLU_S3,1,lsa,8.0,107.0,1.0,1.0,1.0,1.0,chunk_registry_v1,107.0,0.5914790765831237,0.1582206529859856,0.5914790765831236,0.5914790765831236,0.7873390572592368,0.881941467787301,9.27799086130217,8.881349613763998,7.871146864064873,26.03048733913104
2021SLU,2021_06_11_SLU_S4,1,lsa,8.0,174.0,0.5,1.0,2.0,1.0,chunk_registry_v1,174.0,1.4975729230500328,0.1716585563970393,1.4975729230500332,1.4975729230500328,0.7267712677186579,1.7356804443707254,20.35843436638878,20.79410250044787,19.404272862998223,60.55680972983488
2021SLU,2021_06_11_SLU_S5,1,lsa,8.0,161.0,,0.0,0.0,0.0,chunk_registry_v1,161.0,1.2361575191444174,0.1739697207886811,1.236157519144417,1.2361575191444172,0.8033081419585391,1.58374559994204,17.330024347401757,17.05169978550833,17.324941111439177,51.706665244349274
2021SLU,2021_06_11_SLU_S6,1,lsa,8.0,205.0,0.0,0.0,3.0,0.0,chunk_registry_v1,205.0,1.7275404889179795,0.16230329982959932,1.7275404889179795,1.7275404889179795,0.8125943949506946,2.634339971682788,24.637951116089788,22.398926636755807,23.02651633129414,70.06339408413973
2021SLU,2021_06_11_SLU_S7,1,lsa,8.0,117.0,1.0,1.0,1.0,1.0,chunk_registry_v1,117.0,0.6814145401263326,0.1633719286778297,0.6814145401263324,0.6814145401263327,0.8324477200246394,0.7014252722471918,9.782538494467827,10.351915841729044,9.4668338854409,29.60128822163777
2021SLU,2021_06_11_SLU_S8,1,lsa,8.0,172.0,1.0,1.0,2.0,2.0,chunk_registry_v1,172.0,1.580340524709008,0.1741310507687055,1.580340524709008,1.580340524709008,0.8033020379421543,2.108965011592514,21.574799960128985,21.788946235877145,21.46985337509688,64.83359957110301
2021SLU,2021_06_11_SLU_S9,1,lsa,8.0,200.0,0.0,0.0,1.0,0.0,chunk_registry_v1,200.0,2.2580379321563298,0.1715834294951618,2.2580379321563298,2.2580379321563293,0.7204652011560151,2.486289163141919,28.007902091408095,30.596919887269618,28.808187816586027,87.41300979526375
2022MND,2022_04_07_MND_S1,1,lsa,8.0,148.0,0.3333333333333333,1.0,3.0,,entropy_with_outcomes,148.0,0.9643902621711304,0.1820532637772032,0.9643902621711304,0.9643902621711304,0.7141287240892579,1.2332959804260624,14.589607050556976,14.027600500157172,13.487545163787672,42.104752714501814
2022MND,2022_04_07_MND_S2,1,lsa,7.0,166.0,0.0,0.0,2.0,,entropy_with_outcomes,166.0,1.5201152430179683,0.19979345236815732,1.5201152430179683,1.5201152430179683,0.7664719161505646,1.8904861786365752,20.517829050865537,20.579804153862412,19.476421878822755,60.57405508355071
2022MND,2022_04_07_MND_S3,1,lsa,8.0,90.0,,,,,unmatched,90.0,0.5262570143837099,0.1760711200540293,0.5262570143837099,0.5262570143837099,0.6187696228300638,0.7064055060719716,7.284754577197859,7.81599899727706,7.3254657456373105,22.426219320112228
2022MND,2022_04_07_MND_S4,1,lsa,7.0,188.0,0.5,1.0,2.0,,entropy_with_outcomes,188.0,1.954948441567366,0.1999620821624944,1.9549484415673664,1.9549484415673664,0.7497325534495667,2.4766425596954806,26.22569043963448,27.21180815595662,25.8243506677223,79.26184926331341
2022MND,2022_04_07_MND_S5,1,lsa,8.0,207.0,0.5,1.0,2.0,,entropy_with_outcomes,207.0,2.155446316807311,0.1849823331588364,2.155446316807311,2.155446316807311,0.7459804754103253,2.402357233678449,27.609066409193968,30.034871855832087,30.130468056524865,87.77440632155091
2022MND,2022_04_07_MND_S6,1,lsa,7.0,118.0,0.5,1.0,2.0,,entropy_with_outcomes,118.0,0.7346609821518543,0.150242627199166,0.7346609821518543,0.7346609821518542,0.7208051062243095,0.894150962540481,10.81673974620961,11.179296807951763,9.939782765862985,31.93581932002436
2022MND,2022_04_08_MND_S1,1,lsa,8.0,145.0,0.0,0.0,1.0,,entropy_with_outcomes,145.0,0.8614113507216551,0.161167284973729,0.8614113507216551,0.8614113507216551,0.8036973293879434,1.44361579430325,13.656860502314665,11.754428105180567,12.717390896366888,38.12867950386213
2022MND,2022_04_08_MND_S10,1,lsa,8.0,155.0,,,,,unmatched,155.0,1.1795435027299035,0.1729699554618117,1.1795435027299035,1.1795435027299035,0.5532928308828526,1.50798820325893,17.625727075723383,16.72372518706961,17.07978322090859,51.42923548370158
2022MND,2022_04_08_MND_S11,1,lsa,8.0,191.0,0.0,0.0,2.0,,entropy_with_outcomes,191.0,1.4530506830989525,0.1789378984344938,1.4530506830989525,1.4530506830989525,0.8002810686432501,1.8064871047254665,21.384349542641548,19.71137474102853,19.661490119708517,60.75721440337859
2022MND,2022_04_08_MND_S2,1,lsa,8.0,257.0,,,,,unmatched,257.0,2.7021093126720555,0.1915174002638495,2.7021093126720555,2.7021093126720555,0.7618321767267087,3.434400886885376,36.60182478288218,38.345525707632966,38.00893178950264,112.9562822800178
2022MND,2022_04_08_MND_S3,2,lsa,8.0,208.0,,,,,unmatched,108.65384615384616,0.5992910367647385,0.1702652014257063,0.5992910367647385,0.5992910367647385,0.622082465685205,0.8579023168628048,9.348977316533134,8.441761008779407,8.004517047906603,25.795255373219142
2022MND,2022_04_08_MND_S4,1,lsa,8.0,151.0,0.0,0.0,1.0,,entropy_with_outcomes,151.0,1.2457143919253164,0.167351310659006,1.2457143919253164,1.2457143919253164,0.7797618226217752,2.057656773219354,18.06682775358172,17.151578444773385,17.862729507192704,53.08113570554781
2022MND,2022_04_08_MND_S5,1,lsa,7.0,133.0,0.3333333333333333,1.0,3.0,,entropy_with_outcomes,133.0,1.0395880220520677,0.177036116431402,1.0395880220520677,1.0395880220520677,0.6942103803744026,1.453989514186506,14.307191882995232,14.583318848842293,14.642527491957956,43.53303822379548
2022MND,2022_04_08_MND_S7,1,lsa,8.0,167.0,1.0,1.0,1.0,,entropy_with_outcomes,167.0,1.870966777382274,0.1921595644666911,1.870966777382274,1.870966777382274,0.6283392956002959,2.7484168923881604,24.31842718575819,25.050676748888392,25.498600080961676,74.86770401560825
2022MND,2022_04_08_MND_S8,1,lsa,7.0,207.0,0.0,0.0,1.0,,entropy_with_outcomes,207.0,1.7108596296211231,0.1678426271713613,1.7108596296211234,1.7108596296211231,0.7527816768442948,2.1432921625900487,23.752643402932517,24.39551122531841,24.14295212650787,72.29110675475879
2022MND,2022_04_08_MND_S9,1,lsa,7.0,156.0,,,,,unmatched,156.0,1.0942341221998002,0.1683437111076615,1.0942341221998002,1.0942341221998002,0.7167351265000789,1.6172788881932163,17.015833908484296,14.543130058669263,14.708046944450308,46.26701091160387
